-1.147990,-0.158670
0.128082,0.089542
0.031986,0.030999
0.019503,0.018502
0.015676,0.012582
0.014156,0.008873
0.013533,0.006145
0.013366,0.003897
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-1.147990,-0.158670
0.128082,0.089542
0.031986,0.030999
0.019503,0.018502
0.015676,0.012582
0.014156,0.008873
0.013533,0.006145
0.013366,0.003897
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.085311,0.176311
0.197523,-0.068428
0.062490,0.061484
0.056409,0.014143
0.018115,-0.221584
0.053830,-0.196830
-0.242333,0.237250
0.098608,-0.102679
0.020779,0.121868
0.083129,-0.025288
-0.054519,0.188146
0.038041,0.020144
0.102205,0.050976
-0.114187,-0.086299
-0.032312,-0.070704
-0.036404,-0.070672
0.062772,0.117745
-0.036132,0.013747
-0.081873,0.075808
-0.102889,0.004387
-0.047339,-0.149229
0.035988,-0.126764
-0.075803,0.051433
0.172418,-0.148728
0.012605,-0.182704
-0.020938,-0.198696
0.006565,0.099239
0.031493,0.062093
0.081729,0.102720
0.131436,-0.051522
-0.023126,-0.108649
0.090859,-0.077589
-1.138084,0.124733
0.179078,-0.203968
0.040501,-0.064182
0.042791,-0.045527
-0.208494,-0.243722
0.027492,0.113451
0.081015,0.067275
-0.083001,0.012852
-0.181231,0.209645
-0.104821,0.022639
-0.025955,0.304154
-0.002477,0.020483
0.221662,-0.120130
0.027021,0.182266
0.196953,0.217307
-0.233332,-0.055603
-0.014334,0.017001
0.013669,-0.039469
-0.011290,0.081457
0.168712,-0.140124
-0.050198,-0.032323
-0.160342,-0.040239
-0.025029,-0.012676
0.076457,-0.043162
0.084210,0.046706
-0.188484,-0.099601
-0.004391,-0.011537
0.039999,0.173013
-0.067532,-0.134097
-0.170796,-0.187460
0.247410,0.020517
0.150918,-0.082878
0.083786,-0.036548
-0.076793,0.030482
0.142083,0.177359
-0.238365,-0.102423
0.021880,0.212643
0.003520,0.097369
0.273500,-0.077716
-0.147407,0.248616
0.106819,-0.074213
-0.091425,-0.216412
0.088002,0.024568
-0.229851,0.014638
-0.006398,0.002650
-0.020489,0.187171
0.225783,-0.099068
-0.055664,-0.011078
-0.067044,-0.067341
0.005867,0.027055
0.076975,-0.128851
0.040991,-0.164610
0.148691,0.206935
-0.042775,0.125254
-0.016446,0.043011
0.083221,0.226407
0.004322,0.200136
0.155061,0.101065
-0.035039,0.010976
-0.045795,-0.099790
-0.040655,-0.121675
-0.167185,0.091880
-0.009218,0.228273
-0.053376,-0.023848
-0.821820,-0.792570
-0.112234,0.365102
0.105957,0.067499
-0.024840,-0.062064
0.146617,0.365356
-0.056463,-0.118972
0.083860,0.163615
0.014059,0.044119
0.197560,-0.056976
0.082154,0.037137
0.143809,-0.159031
-0.042738,-0.166677
-0.041462,0.099572
-0.099295,-0.092990
0.009952,-0.125632
0.157118,-0.065693
0.068732,0.103077
-0.013754,0.019807
0.004726,0.231984
-0.015771,0.060450
0.097809,0.079195
0.076204,0.008634
0.134023,0.007290
-0.118184,0.053814
0.157949,0.015439
0.179674,-0.046582
0.121832,0.198541
-0.010609,-0.135645
0.061112,0.132687
0.091171,0.051642
-0.122768,-0.008497
-0.092465,0.055178
0.100478,0.169356
0.201724,-0.072958
0.065630,0.059870
0.058493,0.011423
0.020220,-0.222747
0.056659,-0.197251
-0.241028,0.236686
0.098608,-0.102679
0.020779,0.121868
0.083129,-0.025288
-0.054519,0.188146
0.038041,0.020144
0.102205,0.050976
-0.114187,-0.086299
-0.032312,-0.070704
-0.036404,-0.070672
0.062772,0.117745
-0.036132,0.013747
-0.081873,0.075808
-0.102889,0.004387
-0.047339,-0.149229
0.035988,-0.126764
-0.075803,0.051433
0.172418,-0.148728
0.012605,-0.182704
-0.020938,-0.198696
0.006565,0.099239
0.031493,0.062093
0.081729,0.102720
0.131436,-0.051522
-0.023126,-0.108649
0.090859,-0.077589
